Datetime,DatetimeEpoch,Tempmax,Tempmin,Temp,Feelslikemax,Feelslikemin,Feelslike,Dew,Humidity,Precip,Precipprob,Precipcover,Snow,Snowdepth,Windgust,Windspeed,Winddir,Pressure,Cloudcover,Visibility,Solarradiation,Solarenergy,Uvindex,Severerisk,Sunrise,SunriseEpoch,Sunset,SunsetEpoch,Moonphase,Conditions,Description,Icon,Stations,Source
2023-03-30,1680109200,22.0,17.0,19.4,22.0,17.0,19.4,16.0,81.0,0.779,100.0,16.67,0.0,0.0,15.8,14.8,64.1,1012.4,100.0,9.2,66.6,5.7,3.0,10.0,05:52:09,1680130329,18:10:35,1680174635,0.27,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2023-03-31,1680195600,22.0,18.8,20.3,22.0,18.8,20.3,18.7,90.4,1.295,100.0,12.5,0.0,0.0,18.0,7.6,97.4,1011.4,95.4,3.7,128.3,11.1,7.0,10.0,05:51:15,1680216675,18:10:54,1680261054,0.31,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2023-04-01,1680282000,22.7,20.0,21.1,22.7,20.0,21.1,20.3,95.5,1.278,100.0,12.5,0.0,0.0,34.9,7.2,91.3,1009.7,95.6,3.2,76.2,6.7,6.0,30.0,05:50:21,1680303021,18:11:12,1680347472,0.34,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2023-04-02,1680368400,26.1,22.0,23.8,26.1,22.0,23.8,22.6,92.8,0.402,100.0,12.5,0.0,0.0,39.6,16.6,118.8,1006.9,96.2,4.8,163.4,14.1,7.0,30.0,05:49:27,1680389367,18:11:30,1680433890,0.37,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2023-04-03,1680454800,30.0,23.0,25.9,35.1,23.0,27.2,23.4,86.9,0.098,100.0,4.17,0.0,0.0,34.6,20.5,113.6,1005.3,94.6,6.5,211.5,18.3,10.0,60.0,05:48:34,1680475714,18:11:48,1680520308,0.4,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2023-04-04,1680541200,30.0,24.0,26.6,35.1,24.0,28.3,23.6,84.0,0.002,100.0,4.17,0.0,0.0,32.0,16.6,105.4,1004.0,94.9,6.5,284.7,24.5,10.0,30.0,05:47:41,1680562061,18:12:07,1680606727,0.44,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2023-04-05,1680627600,32.0,25.0,27.5,37.9,25.0,29.5,23.5,80.0,0.0,0.0,0.0,0.0,0.0,32.0,20.5,108.9,1004.8,92.3,6.9,294.3,25.5,10.0,10.0,05:46:48,1680648408,18:12:25,1680693145,0.47,Overcast,Cloudy skies throughout the day.,cloudy,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2023-04-06,1680714000,32.0,25.0,27.9,37.9,25.0,30.4,23.6,78.5,0.4,100.0,16.67,0.0,0.0,42.1,20.5,109.2,1008.3,93.6,7.2,132.5,11.6,6.0,30.0,05:45:55,1680734755,18:12:43,1680779563,0.5,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2023-04-07,1680800400,25.0,22.1,23.8,25.0,22.1,23.8,16.0,61.7,0.8,100.0,25.0,0.0,0.0,18.4,18.4,67.1,1013.8,88.9,9.9,80.4,6.9,4.0,10.0,05:45:02,1680821102,18:13:02,1680865982,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2023-04-08,1680886800,23.0,19.0,20.9,23.0,19.0,20.9,15.7,72.5,0.031,100.0,8.33,0.0,0.0,27.4,22.3,32.4,1018.9,100.0,9.7,23.9,2.1,1.0,10.0,05:44:10,1680907450,18:13:21,1680952401,0.57,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2023-04-09,1680973200,20.3,18.0,19.0,20.3,18.0,19.0,16.5,85.6,0.017,100.0,4.17,0.0,0.0,15.5,11.2,66.0,1017.1,99.8,7.1,76.6,6.7,3.0,10.0,05:43:18,1680993798,18:13:39,1681038819,0.61,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2023-04-10,1681059600,22.5,18.0,20.4,22.5,18.0,20.4,18.9,91.3,0.593,100.0,8.33,0.0,0.0,25.9,9.4,59.7,1011.8,99.5,4.2,122.2,10.5,6.0,10.0,05:42:27,1681080147,18:13:58,1681125238,0.64,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2023-04-11,1681146000,26.0,21.0,22.8,26.0,21.0,22.8,21.5,92.9,0.503,100.0,8.33,0.0,0.0,32.0,9.4,62.4,1009.3,98.5,3.3,116.7,10.2,7.0,10.0,05:41:36,1681166496,18:14:17,1681211657,0.68,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2023-04-12,1681232400,26.0,23.0,24.3,26.0,23.0,24.3,23.3,94.4,4.317,100.0,8.33,0.0,0.0,37.8,14.8,124.9,1009.7,96.4,3.5,31.0,2.7,1.0,10.0,05:40:45,1681252845,18:14:37,1681298077,0.72,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2023-04-13,1681318800,25.0,23.0,24.0,25.0,23.0,24.0,23.4,96.1,3.072,100.0,12.5,0.0,0.0,41.0,18.4,123.7,1008.7,98.8,3.1,123.0,10.5,6.0,60.0,05:39:55,1681339195,18:14:56,1681384496,0.75,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2023-04-14,1681405200,25.4,23.7,24.4,25.4,23.7,24.4,23.7,96.1,1.99,100.0,12.5,0.0,0.0,28.8,14.8,103.1,1008.2,97.2,2.8,79.6,7.1,4.0,75.0,05:39:06,1681425546,18:15:15,1681470915,0.79,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2023-04-15,1681491600,29.0,24.0,25.7,32.7,24.0,26.5,23.3,86.9,9.384,100.0,16.67,0.0,0.0,23.8,14.8,62.6,1010.6,72.3,7.0,167.1,14.3,6.0,30.0,05:38:16,1681511896,18:15:35,1681557335,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2023-04-16,1681578000,30.0,22.0,25.9,33.3,22.0,27.0,21.8,79.0,0.002,100.0,4.17,0.0,0.0,35.6,14.8,146.7,1009.1,47.9,7.4,241.2,20.7,9.0,30.0,05:37:28,1681598248,18:15:55,1681643755,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2023-04-17,1681664400,28.3,23.0,25.5,32.6,23.0,26.8,23.0,86.5,0.1,100.0,4.17,0.0,0.0,40.3,20.5,118.1,1006.9,83.5,6.0,203.0,17.6,9.0,75.0,05:36:39,1681684599,18:16:15,1681730175,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2023-04-18,1681750800,30.5,25.0,27.1,37.3,25.0,29.8,25.0,88.4,0.1,100.0,4.17,0.0,0.0,37.8,18.4,112.8,1004.8,95.9,6.1,241.2,20.8,10.0,75.0,05:35:52,1681770952,18:16:35,1681816595,0.93,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2023-04-19,1681837200,32.0,26.0,28.2,39.2,26.0,31.7,24.7,82.2,0.0,0.0,0.0,0.0,0.0,26.6,16.6,110.4,1001.9,86.2,6.3,284.5,24.5,10.0,75.0,05:35:05,1681857305,18:16:56,1681903016,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2023-04-20,1681923600,30.6,25.0,27.7,37.3,25.0,31.0,24.4,82.2,0.2,100.0,4.17,0.0,0.0,28.8,18.4,121.8,1001.0,91.3,6.4,245.6,21.3,9.0,75.0,05:34:18,1681943658,18:17:16,1681989436,0.0,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2023-04-21,1682010000,32.0,25.7,28.3,39.2,25.7,32.3,24.7,81.6,0.1,100.0,4.17,0.0,0.0,37.8,20.5,117.4,1001.4,87.0,6.1,254.6,21.9,10.0,75.0,05:33:33,1682030013,18:17:37,1682075857,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2023-04-22,1682096400,31.4,26.0,28.2,39.1,26.0,32.4,25.0,83.4,0.4,100.0,8.33,0.0,0.0,44.6,20.5,112.0,1003.7,85.1,7.4,230.1,19.8,10.0,75.0,05:32:48,1682116368,18:17:58,1682162278,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2023-04-23,1682182800,31.1,27.0,28.3,37.7,30.1,33.0,24.9,82.1,0.2,100.0,8.33,0.0,0.0,36.0,20.5,120.3,1007.8,80.3,8.3,148.7,12.6,7.0,60.0,05:32:03,1682202723,18:18:19,1682248699,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2023-04-24,1682269200,33.0,26.0,28.3,40.7,26.0,32.0,24.8,82.2,0.5,100.0,12.5,0.0,0.0,35.6,24.1,123.0,1010.2,73.4,8.6,130.5,11.2,8.0,60.0,05:31:19,1682289079,18:18:41,1682335121,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2023-04-25,1682355600,27.0,18.0,21.8,30.1,18.0,21.9,19.5,87.0,3.952,100.0,4.17,0.0,0.0,41.0,25.9,58.0,1013.8,92.1,9.5,18.1,1.6,1.0,30.0,05:30:36,1682375436,18:19:02,1682421542,0.16,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2023-04-26,1682442000,26.1,20.0,22.8,26.1,20.0,22.8,17.0,71.7,0.1,100.0,4.17,0.0,0.0,30.6,9.4,319.0,1014.2,58.6,9.1,157.5,13.7,8.0,10.0,05:29:54,1682461794,18:19:24,1682507964,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2023-04-27,1682528400,31.0,21.0,25.3,34.6,21.0,26.3,20.4,75.8,0.1,100.0,4.17,0.0,0.0,43.6,24.1,113.5,1011.0,37.4,9.8,188.7,16.3,7.0,10.0,05:29:12,1682548152,18:19:46,1682594386,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB', 'remote']",obs
2023-04-28,1682614800,30.1,24.0,26.6,36.2,24.0,29.1,23.8,84.7,0.048,100.0,4.17,0.0,0.0,40.3,22.3,126.1,1009.8,89.6,8.5,139.5,12.1,6.0,60.0,05:28:31,1682634511,18:20:09,1682680809,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2023-04-29,1682701200,29.0,22.0,25.4,32.0,22.0,26.0,22.1,82.9,53.252,100.0,8.33,0.0,0.0,43.6,18.4,89.5,1011.2,89.8,9.0,109.7,9.5,6.0,30.0,05:27:51,1682720871,18:20:31,1682767231,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2023-04-30,1682787600,25.4,21.0,23.5,25.4,21.0,23.5,18.0,72.0,0.512,100.0,8.33,0.0,0.0,25.6,13.0,39.0,1013.2,77.4,10.1,268.2,23.2,9.0,10.0,05:27:12,1682807232,18:20:54,1682853654,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2023-05-01,1682874000,30.0,22.0,25.5,31.9,22.0,26.2,19.7,71.1,0.0,0.0,0.0,0.0,0.0,36.7,18.4,109.8,1011.7,50.8,9.6,232.8,20.1,10.0,10.0,05:26:34,1682893594,18:21:17,1682940077,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2023-05-02,1682960400,31.0,22.0,26.0,35.5,22.0,27.3,22.0,79.6,0.5,100.0,12.5,0.0,0.0,40.3,18.4,134.5,1011.3,73.8,9.2,212.7,18.4,7.0,10.0,05:25:56,1682979956,18:21:40,1683026500,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2023-05-03,1683046800,32.0,25.0,28.0,37.9,25.0,31.1,24.1,80.2,0.0,0.0,0.0,0.0,0.0,41.0,25.9,136.9,1009.4,73.1,8.9,259.8,22.4,9.0,30.0,05:25:19,1683066319,18:22:04,1683112924,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2023-05-04,1683133200,34.0,26.0,29.0,45.3,26.0,34.5,25.5,82.0,0.0,0.0,0.0,0.0,0.0,41.0,25.9,120.9,1004.2,75.7,9.9,281.5,24.4,10.0,75.0,05:24:44,1683152684,18:22:28,1683199348,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2023-05-05,1683219600,36.1,26.7,30.1,50.3,30.1,37.4,26.1,80.3,0.0,0.0,0.0,0.0,0.0,33.8,18.4,101.2,999.7,50.2,9.9,322.8,28.0,10.0,60.0,05:24:09,1683239049,18:22:51,1683285771,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2023-05-06,1683306000,39.0,27.0,31.6,51.6,30.6,40.2,26.5,76.5,0.0,0.0,0.0,0.0,0.0,42.5,22.3,107.6,998.4,31.0,10.9,322.3,27.9,10.0,75.0,05:23:35,1683325415,18:23:15,1683372195,0.5,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2023-05-07,1683392400,35.4,27.2,30.7,46.3,30.9,38.7,26.3,78.5,0.6,100.0,16.67,0.0,0.0,40.0,27.7,110.7,1001.3,71.1,9.6,254.2,21.8,10.0,100.0,05:23:02,1683411782,18:23:40,1683458620,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2023-05-08,1683478800,28.0,23.0,25.2,33.6,23.0,25.8,22.9,87.1,26.411,100.0,16.67,0.0,0.0,41.0,18.4,58.0,1008.0,91.0,9.7,29.5,2.4,1.0,10.0,05:22:29,1683498149,18:24:04,1683545044,0.59,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2023-05-09,1683565200,26.0,21.0,23.4,26.0,21.0,23.4,21.7,90.2,11.516,100.0,4.17,0.0,0.0,34.9,14.8,68.4,1010.5,98.2,7.8,83.1,7.3,4.0,10.0,05:21:58,1683584518,18:24:29,1683631469,0.62,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2023-05-10,1683651600,30.0,24.0,26.8,37.4,24.0,29.8,24.7,88.8,0.293,100.0,4.17,0.0,0.0,36.4,14.8,100.3,1009.3,92.2,7.5,245.8,21.1,9.0,60.0,05:21:28,1683670888,18:24:53,1683717893,0.66,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2023-05-11,1683738000,32.4,24.0,27.4,39.2,24.0,29.1,23.7,81.3,0.146,100.0,12.5,0.0,0.0,42.8,25.9,77.1,1011.2,86.0,9.1,214.7,18.5,10.0,30.0,05:20:59,1683757259,18:25:18,1683804318,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2023-05-12,1683824400,29.0,24.0,26.1,30.3,24.0,26.4,18.8,64.9,0.072,100.0,8.33,0.0,0.0,35.6,22.3,42.7,1014.1,97.6,10.0,149.7,13.1,9.0,10.0,05:20:30,1683843630,18:25:43,1683890743,0.75,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2023-05-13,1683910800,25.4,22.0,23.5,25.4,22.0,23.5,18.6,73.9,0.271,100.0,12.5,0.0,0.0,22.0,16.6,47.1,1014.2,99.8,10.1,38.4,3.4,2.0,10.0,05:20:03,1683930003,18:26:09,1683977169,0.77,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2023-05-14,1683997200,26.1,20.0,23.3,26.1,20.0,23.3,20.3,83.4,0.195,100.0,4.17,0.0,0.0,21.2,13.0,327.6,1012.7,94.5,9.0,59.2,4.9,3.0,10.0,05:19:37,1684016377,18:26:34,1684063594,0.8,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2023-05-15,1684083600,32.0,22.0,26.7,35.8,22.0,28.4,22.2,77.8,0.0,0.0,0.0,0.0,0.0,39.2,24.1,125.7,1009.0,48.7,9.2,296.9,25.6,9.0,10.0,05:19:12,1684102752,18:26:59,1684150019,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2023-05-16,1684170000,36.1,25.0,29.7,44.9,25.0,34.4,24.7,76.5,0.195,100.0,4.17,0.0,0.0,36.7,20.5,124.8,1005.1,60.3,9.0,317.0,27.4,10.0,30.0,05:18:48,1684189128,18:27:25,1684236445,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2023-05-17,1684256400,39.3,26.0,32.2,43.4,26.0,36.1,23.3,64.5,0.0,0.0,0.0,0.0,0.0,31.3,18.4,100.1,1002.9,13.5,9.6,328.1,28.1,10.0,10.0,05:18:25,1684275505,18:27:50,1684322870,0.91,Clear,Clear conditions throughout the day.,clear-day,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2023-05-18,1684342800,39.0,27.0,32.8,43.4,30.1,38.3,23.8,62.4,0.0,0.0,0.0,0.0,0.0,33.1,14.8,82.2,1002.7,4.6,11.5,328.1,28.3,10.0,10.0,05:18:02,1684361882,18:28:16,1684409296,0.95,Clear,Clear conditions throughout the day.,clear-day,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2023-05-19,1684429200,36.0,27.0,31.0,46.3,30.6,38.7,25.9,74.9,1.2,100.0,8.33,0.0,0.0,32.0,20.5,104.1,1003.5,30.1,9.5,321.6,27.6,10.0,75.0,05:17:41,1684448261,18:28:41,1684495721,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2023-05-20,1684515600,36.0,27.7,30.6,48.1,33.3,38.7,26.5,79.6,0.098,100.0,4.17,0.0,0.0,36.4,22.3,112.4,1003.9,60.8,8.5,289.0,25.1,10.0,75.0,05:17:22,1684534642,18:29:07,1684582147,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2023-05-21,1684602000,36.3,28.0,31.5,50.2,34.5,41.8,27.4,79.8,0.0,0.0,0.0,0.0,0.0,40.0,24.1,109.8,1004.4,58.0,9.3,302.4,26.1,10.0,75.0,05:17:03,1684621023,18:29:33,1684668573,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2023-05-22,1684688400,38.0,28.0,32.3,50.8,33.6,42.4,27.1,75.8,0.0,0.0,0.0,0.0,0.0,35.3,22.3,102.9,1003.9,25.9,11.1,322.0,27.8,10.0,75.0,05:16:45,1684707405,18:29:58,1684754998,0.08,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2023-05-23,1684774800,35.0,28.8,30.8,45.8,35.4,39.2,26.5,78.7,0.098,100.0,4.17,0.0,0.0,47.2,22.3,100.4,1004.9,59.1,10.1,179.2,15.3,9.0,100.0,05:16:28,1684793788,18:30:24,1684841424,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2023-05-24,1684861200,33.0,24.0,28.3,43.8,24.0,32.8,25.2,83.9,3.709,100.0,4.17,0.0,0.0,37.8,22.3,112.5,1006.6,85.3,9.1,193.5,16.7,7.0,75.0,05:16:13,1684880173,18:30:49,1684927849,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2023-05-25,1684947600,32.3,24.0,27.7,41.3,24.0,31.4,24.8,84.7,7.849,100.0,12.5,0.0,0.0,31.7,16.6,114.3,1007.4,62.6,8.9,194.0,16.9,9.0,60.0,05:15:58,1684966558,18:31:15,1685014275,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2023-05-26,1685034000,32.4,25.0,28.3,42.3,25.0,33.0,25.3,84.4,4.709,100.0,8.33,0.0,0.0,38.2,22.3,113.4,1007.9,59.0,9.5,242.6,20.9,8.0,30.0,05:15:45,1685052945,18:31:40,1685100700,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2023-05-27,1685120400,33.0,26.0,29.5,42.1,26.0,36.0,26.0,82.1,0.014,100.0,8.33,0.0,0.0,35.6,24.1,110.5,1006.7,53.3,9.4,235.1,20.3,8.0,30.0,05:15:32,1685139332,18:32:05,1685187125,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2023-05-28,1685206800,34.0,27.0,29.9,42.1,31.2,36.5,25.8,79.8,0.122,100.0,8.33,0.0,0.0,32.4,18.4,114.4,1007.4,63.1,9.4,193.3,16.7,7.0,30.0,05:15:21,1685225721,18:32:30,1685273550,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2023-05-29,1685293200,35.0,27.0,30.9,43.3,31.2,37.6,25.5,74.9,0.012,100.0,4.17,0.0,0.0,31.3,16.6,115.0,1007.7,32.8,10.6,230.8,20.0,8.0,30.0,05:15:11,1685312111,18:32:55,1685359975,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2023-05-30,1685379600,36.3,27.0,31.5,43.2,31.2,38.0,25.1,71.1,0.0,0.0,0.0,0.0,0.0,28.1,16.6,109.6,1005.7,28.0,11.1,323.0,27.8,10.0,30.0,05:15:02,1685398502,18:33:20,1685446400,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2023-05-31,1685466000,37.0,27.0,31.8,47.6,31.2,38.9,25.3,70.6,0.2,100.0,8.33,0.0,0.0,36.4,22.3,114.3,1002.7,15.7,10.3,327.2,28.2,10.0,30.0,05:14:54,1685484894,18:33:44,1685532824,0.37,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2023-06-01,1685552400,37.1,28.0,31.8,51.6,33.6,41.3,26.8,75.9,0.0,0.0,0.0,0.0,0.0,33.1,25.9,104.9,1001.0,40.7,9.1,325.1,28.1,10.0,75.0,05:14:47,1685571287,18:34:09,1685619249,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2023-06-02,1685638800,38.0,29.0,32.4,49.0,32.0,42.1,26.6,73.3,0.1,100.0,4.17,0.0,0.0,41.4,22.3,112.9,1001.8,51.9,10.6,321.5,27.7,10.0,75.0,05:14:41,1685657681,18:34:32,1685705672,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2023-06-03,1685725200,37.0,25.6,30.6,46.0,25.6,35.7,24.2,70.1,1.952,100.0,4.17,0.0,0.0,34.6,25.9,122.5,1004.9,42.2,10.4,316.3,27.3,10.0,75.0,05:14:37,1685744077,18:34:56,1685792096,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
2023-06-04,1685811600,36.0,26.0,30.4,44.7,26.0,36.0,24.6,72.4,2.928,100.0,4.17,0.0,0.0,35.3,22.3,119.5,1005.0,66.8,10.6,248.6,21.5,9.0,30.0,05:14:33,1685830473,18:35:19,1685878519,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",obs
